CODIGO_RUC,nombre_empresa_1a,n_obras_asociadas_1a,n_registros_1a,es_consorcio,flag_sancionadas_tce,flag_inhabilitadas_pj,flag_sancionadas_rnp,flag_inhabilitadas_rnp,flag_impedidas_rnp,nombre_empresa_2a,capacidad_maxima_contratacion,capacidad_libre_contratacion,estado_empresa,condicion_empresa,numero_sanciones_tce,numero_sanciones_rnp,flag_fecha_constitucion_alerta,flag_ley_selva_alerta,flag_accionistas_alerta,n_obras_representante,n_representantes_legales,representante_legal_principal,NOMBRE_EMPRESA,risk_score_proxy,y_riesgo_empresa_4niveles,n_vinculos_total,n_contrapartes_unicas,n_veces_ganador,n_veces_participante,ratio_ganador,ratio_participante,n_registros_hora_oferta,n_horas_oferta_distintas,hora_oferta_moda
20398604734,CONSTRUCTORA SAN JORGE EIRL,1,1,0,0,1,0,0,0,CONSTRUCTORA SAN JORGE EIRL,188851039.7,188851039.7,ACTIVO,HABIDO,0,0,0,0,0,1.0,1.0,SERVAN SERVAN FLORENTINO,CONSTRUCTORA SAN JORGE EIRL,3,2,5,4,4,1,0.8,0.2,0.0,0.0,
20407849699,CONSORCIO JIREH,2,2,1,0,0,0,1,0,CONSORCIO PUENTES NACIONALES,750000.0,750000.0,ACTIVO,HABIDO,0,0,0,0,0,2.0,12.0,PAULINO CABEZA ISIDORO NEON,CONSORCIO JIREH,3,2,97,51,83,14,0.8556701030927835,0.14432989690721648,0.0,0.0,
20409331409,CONSORCIO SUPERVISOR SUREÑO,1,1,1,0,0,0,0,0,CONSORCIO SUPERVISOR SUREÑO,,0.0,ACTIVO,HABIDO,0,0,0,0,0,1.0,3.0,TORRES GONZALES EDER,CONSORCIO SUPERVISOR SUREÑO,0,0,13,11,11,2,0.8461538461538461,0.15384615384615385,0.0,0.0,
20414192531,OBRAS CIVILES CON CALIDAD TOTAL S.A.C.(*),4,4,1,0,0,0,1,0,OBRAS CIVILES CON CALIDAD TOTAL S.A.C.(*),,0.0,ACTIVO,HABIDO,0,0,0,1,0,4.0,20.0,MONTOYA ROMERO ELSA SOFIA,OBRAS CIVILES CON CALIDAD TOTAL S.A.C.(*),4,2,104,48,78,26,0.75,0.25,0.0,0.0,
20419183220,Consorcio Supervisor Santa Teresa,3,3,1,0,0,0,1,0,CONSORCIO VIAL TUTUMBARO,,0.0,ACTIVO,HABIDO,0,0,0,1,0,3.0,20.0,HIJAR DIAZ MARTHA MATILDE,Consorcio Supervisor Santa Teresa,4,2,82,46,64,18,0.7804878048780488,0.21951219512195122,0.0,0.0,
20425123115,OBRASCON HUARTE LAIN S.A.SUC.DEL PERU,7,7,0,0,1,0,0,0,OBRASCON HUARTE LAIN S.A.SUC.DEL PERU,,0.0,ACTIVO,HABIDO,0,0,0,0,0,,,,OBRASCON HUARTE LAIN S.A.SUC.DEL PERU,3,2,8,1,4,4,0.5,0.5,0.0,0.0,
20425954114,SIGRAL S.A.,1,1,0,0,0,0,1,0,SIGRAL S.A.,,0.0,ACTIVO,HABIDO,0,0,0,0,0,1.0,8.0,RIVERA DEL CARPIO LUIS ALBERTO,SIGRAL S.A.,3,2,8,7,7,1,0.875,0.125,0.0,0.0,
20429265828,CONSORCIO PUENTES MODULARES,1,1,1,0,0,0,0,0,CONSORCIO PUENTES MODULARES,627500.0,627500.0,ACTIVO,HABIDO,0,0,0,0,0,1.0,26.0,PUERTA CULQUI ORLANDO,CONSORCIO PUENTES MODULARES,0,0,58,51,45,13,0.7758620689655172,0.22413793103448276,0.0,0.0,
20439639700,CONSORCIO PALO BLANCO,1,1,1,1,1,0,1,0,CONSORCIO PALO BLANCO,,0.0,ACTIVO,HABIDO,1,0,0,0,0,1.0,4.0,VILCA SANGAY MARCOS LEONIDAS,CONSORCIO PALO BLANCO,5,3,43,38,27,16,0.627906976744186,0.37209302325581395,0.0,0.0,
20445623327,CONSORCIO PROYECTO VIA JAEN,1,1,1,0,0,0,1,0,CONSORCIO PROYECTO VIA JAEN,,0.0,ACTIVO,HABIDO,0,0,0,1,0,1.0,1.0,FARRO CORONADO JOSE INOCENTE,CONSORCIO PROYECTO VIA JAEN,4,2,12,10,10,2,0.8333333333333334,0.16666666666666666,0.0,0.0,
20445631265,CONSTRUCTORA COVESA S.R.L.(*),1,1,1,1,1,0,1,0,CONSTRUCTORA COVESA S.R.L.(*),53026092.28,53026092.28,ACTIVO,HABIDO,1,0,0,0,0,1.0,11.0,LLACZA RODRIGUEZ GERALDINE GUADALUPE,CONSTRUCTORA COVESA S.R.L.(*),5,3,8,6,6,2,0.75,0.25,0.0,0.0,
20445689859,CONSORCIO TINGO MARIA,1,1,1,0,0,0,1,0,CONSORCIO TINGO MARIA,2041961.78,2041961.78,ACTIVO,HABIDO,0,0,0,0,0,1.0,6.0,BARBA JIMENEZ CRISTHIAN GIAN CARLOS,CONSORCIO TINGO MARIA,3,2,8,4,4,4,0.5,0.5,0.0,0.0,
20447781655,SICMA SOCIEDAD ANONIMA CERRADA(*),2,2,1,1,1,0,1,0,SICMA SOCIEDAD ANONIMA CERRADA(*),337896386.6,266164096.6,ACTIVO,HABIDO,1,0,0,0,1,2.0,7.0,MOSCAIRO CHURA CESAR LINO,SICMA SOCIEDAD ANONIMA CERRADA(*),6,3,23,18,19,4,0.8260869565217391,0.17391304347826086,0.0,0.0,
20450278051,CONSTRUCTORA INMOBILIARIA RIO HUALLAGA  S.A.C,2,2,1,0,1,0,0,0,CONSTRUCTORA INMOBILIARIA RIO HUALLAGA  S.A.C,666655438.4,518762443.9,ACTIVO,HABIDO,0,0,0,0,0,2.0,5.0,GUZMAN CHAVEZ LEOVIGILDO,CONSTRUCTORA INMOBILIARIA RIO HUALLAGA  S.A.C,3,2,16,12,11,5,0.6875,0.3125,0.0,0.0,
20450539202,BOZA CONSULTORES Y CONTRATISTAS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,1,1,0,0,0,0,0,0,BOZA CONSULTORES Y CONTRATISTAS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,,0.0,ACTIVO,HABIDO,0,0,0,0,0,1.0,1.0,BOZA MURILLO HERACLIO ALCIDES,BOZA CONSULTORES Y CONTRATISTAS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,0,0,10,9,9,1,0.9,0.1,0.0,0.0,
20454276761,INGENIERIA MANTENIMIENTO CONSTRUCCION Y SERVICIOS S.A.C.-IMCO SERVICIOS S.A.C.,1,1,0,0,0,0,0,0,INGENIERIA MANTENIMIENTO CONSTRUCCION Y SERVICIOS S.A.C.-IMCO SERVICIOS S.A.C.,121293115.2,121293115.2,ACTIVO,HABIDO,0,0,0,0,0,1.0,1.0,CABANILLAS CABRERA LORENZO MANUEL,INGENIERIA MANTENIMIENTO CONSTRUCCION Y SERVICIOS S.A.C.-IMCO SERVICIOS S.A.C.,0,0,2,1,1,1,0.5,0.5,1.0,1.0,8:30
20460678600,CONSORCIO PUENTE HUALLAGA I,1,1,1,0,1,0,1,0,CONSORCIO PUENTE HUALLAGA I,4855267352.0,4855267352.0,ACTIVO,HABIDO,0,0,0,0,0,1.0,5.0,PASAPERA ADRIANZEN LUIS CARLOS ELIAS,CONSORCIO PUENTE HUALLAGA I,3,2,23,18,16,7,0.6956521739130435,0.30434782608695654,1.0,1.0,10:00
20475927550,IPESA HYDRO S.A.(*),1,1,1,0,1,1,1,0,IPESA HYDRO S.A.(*),179424846.6,179424846.6,ACTIVO,HABIDO,0,1,0,0,0,1.0,2.0,MOSONI TOYOFUKU CARLO,IPESA HYDRO S.A.(*),5,3,24,22,21,3,0.875,0.125,0.0,0.0,
20477366172,CONSORCIO G&O,1,1,1,0,1,0,1,0,CONSORCIO G&O,112648658.9,112648658.9,ACTIVO,HABIDO,0,0,0,0,0,1.0,7.0,GAONA DIAZ CESAR HUMBERTO,CONSORCIO G&O,3,2,7,5,2,5,0.2857142857142857,0.7142857142857143,0.0,0.0,
20477430369,CONSORCIO PANCHITA,1,1,1,0,0,0,0,0,CONSORCIO PANCHITA,,0.0,ACTIVO,HABIDO,0,0,0,0,0,1.0,14.0,VILLARREAL DE GARCIA JUANA,CONSORCIO PANCHITA,0,0,48,40,37,11,0.7708333333333334,0.22916666666666666,0.0,0.0,
20479631094,CONSORCIO REYES MORAN SULLANA,1,1,1,0,0,0,0,0,CONSORCIO REYES MORAN SULLANA,900000.0,675629.91,ACTIVO,HABIDO,0,0,0,0,0,1.0,1.0,MENOR BALLADARES ENRIQUE,CONSORCIO REYES MORAN SULLANA,0,0,8,6,6,2,0.75,0.25,0.0,0.0,
20479683728,CONSORCIO VIAL KUELAP,1,1,1,0,1,1,1,0,CONSORCIO VIAL KUELAP,237708823.0,237708823.0,ACTIVO,HABIDO,0,1,0,0,0,1.0,2.0,PINEDO RUIZ VICTOR HUGO,CONSORCIO VIAL KUELAP,5,3,13,10,7,6,0.5384615384615384,0.46153846153846156,0.0,0.0,
20480052090,CONSORCIO VIAL KUELAP,1,1,1,0,1,0,1,0,CONSORCIO VIAL KUELAP,326068151.8,326068151.8,ACTIVO,HABIDO,0,0,0,0,0,1.0,2.0,PINEDO RUIZ MANUEL ENRIQUE,CONSORCIO VIAL KUELAP,3,2,10,7,7,3,0.7,0.3,0.0,0.0,
20480061595,CONSORCIO SANTIAGO,2,2,1,0,0,1,1,0,CONSORCIO SANTIAGO,2600000.0,2600000.0,ACTIVO,HABIDO,0,1,0,0,1,2.0,3.0,CRUZ DAVILA MANUEL ANTONIO,CONSORCIO SANTIAGO,6,3,14,7,6,8,0.42857142857142855,0.5714285714285714,1.0,1.0,15:00
20480167822,CONSORCIO PUENTES NACIONALES,1,1,1,0,1,0,0,0,CONSORCIO PUENTES NACIONALES,73832111.52,73832111.52,ACTIVO,NO HALLADO,0,0,0,0,1,1.0,9.0,BURGA RIVAS PLATA CARLOS ALBERTO,CONSORCIO PUENTES NACIONALES,4,2,55,43,41,14,0.7454545454545455,0.2545454545454545,0.0,0.0,
20480401876,B & V CONSULTORES Y EJECUTORES S.R.L(*),1,1,1,0,0,0,1,0,B & V CONSULTORES Y EJECUTORES S.R.L(*),1189999.99,1189999.99,ACTIVO,HABIDO,0,0,0,0,0,1.0,6.0,RODAS CASTILLO JUAN ENRIQUE,B & V CONSULTORES Y EJECUTORES S.R.L(*),3,2,53,46,43,10,0.8113207547169812,0.18867924528301888,0.0,0.0,
20480791305,CONSTRUCTORA DURANGO E.I.R.L.(*),1,1,1,0,1,0,0,0,CONSTRUCTORA DURANGO E.I.R.L.(*),20190402.98,20190402.98,ACTIVO,HABIDO,0,0,0,0,0,1.0,2.0,DURANGO GUERRA JIMMY CLAYDE,CONSTRUCTORA DURANGO E.I.R.L.(*),3,2,6,4,4,2,0.6666666666666666,0.3333333333333333,0.0,0.0,
20481658421,CONSORCIO PANCHITA,1,1,1,0,0,0,0,0,CONSORCIO PANCHITA,,0.0,ACTIVO,HABIDO,0,0,0,0,0,1.0,14.0,GUILLEN SALAS ROSENDO VALERIANO,CONSORCIO PANCHITA,0,0,58,45,37,21,0.6379310344827587,0.3620689655172414,0.0,0.0,
20482468935,H & M CONTRATISTAS GENERALES S.A.C.(*),1,1,1,0,0,0,0,0,H & M CONTRATISTAS GENERALES S.A.C.(*),1564890.12,1564890.12,ACTIVO,HABIDO,0,0,0,0,0,1.0,14.0,CHUQUIYAURI RAFAEL ELVIN KELER,H & M CONTRATISTAS GENERALES S.A.C.(*),0,0,58,45,37,21,0.6379310344827587,0.3620689655172414,0.0,0.0,
20482596348,JM & KG INGENIEROS S.A.C.(*),1,1,1,0,1,0,0,0,JM & KG INGENIEROS S.A.C.(*),4744684.9,4744684.9,ACTIVO,HABIDO,0,0,0,0,0,1.0,4.0,MEJIA QUINTANILLA JAVIER AMERICO,JM & KG INGENIEROS S.A.C.(*),3,2,29,27,27,2,0.9310344827586207,0.06896551724137931,0.0,0.0,
20482749608,CONSTRUCTORA E INVERSIONES SAN JUAN BAUTISTA S.A.C.,1,1,0,0,1,0,0,0,CONSTRUCTORA E INVERSIONES SAN JUAN BAUTISTA S.A.C.,47972977.37,42121341.02,ACTIVO,HABIDO,0,0,0,0,0,1.0,4.0,LECCA VELASQUEZ LEILA MARIA,CONSTRUCTORA E INVERSIONES SAN JUAN BAUTISTA S.A.C.,3,2,2,1,1,1,0.5,0.5,0.0,0.0,
20482832840,MOLYMACS EL AGUERO E.I.R.L.(*),1,1,1,0,0,0,0,0,MOLYMACS EL AGUERO E.I.R.L.(*),17645390.12,-2850660.46,ACTIVO,HABIDO,0,0,0,0,0,1.0,3.0,PRETEL LEON VICTOR ESMARO,MOLYMACS EL AGUERO E.I.R.L.(*),0,0,6,4,4,2,0.6666666666666666,0.3333333333333333,0.0,0.0,
20483809051,NORPERUANA DE INGENIEROS S.A.C.,1,1,0,0,1,0,1,0,NORPERUANA DE INGENIEROS S.A.C.,28468225.9,28468225.9,ACTIVO,HABIDO,0,0,0,0,1,1.0,1.0,FERRER SANCARRANCO MARIANA DEL SOCORRO,NORPERUANA DE INGENIEROS S.A.C.,4,2,2,1,1,1,0.5,0.5,0.0,0.0,
20486093847,CONSORCIO ARQCIVIL,1,1,1,0,1,0,0,0,CONSORCIO ARQCIVIL,11308875.22,11308875.22,ACTIVO,HABIDO,0,0,0,0,0,1.0,4.0,TORRES BERROCAL LUIS EMERSON,CONSORCIO ARQCIVIL,3,2,4,2,2,2,0.5,0.5,0.0,0.0,
20486120321,PACIFIC INVERSIONES SOCIEDAD ANONIMA(*),1,1,1,0,1,0,1,0,PACIFIC INVERSIONES SOCIEDAD ANONIMA(*),24252911.58,24252911.58,ACTIVO,HABIDO,0,0,0,0,0,1.0,6.0,CASTRO QUISPE HERBERT JAIME,PACIFIC INVERSIONES SOCIEDAD ANONIMA(*),3,2,58,51,51,7,0.8793103448275862,0.1206896551724138,0.0,0.0,
20486185296,CONSORCIO SANTIAGO DE CHUCO,1,1,1,0,1,0,0,0,CONSORCIO SANTIAGO DE CHUCO,36436952.75,36436952.75,ACTIVO,HABIDO,0,0,0,0,0,1.0,2.0,SAENZ SOTO PRISCELIANO,CONSORCIO SANTIAGO DE CHUCO,3,2,4,2,2,2,0.5,0.5,0.0,0.0,
20486397714,LEPUS GROUP SOCIEDAD ANONIMA(*),3,3,1,0,1,0,0,0,LEPUS GROUP SOCIEDAD ANONIMA(*),42642086.18,42642086.18,ACTIVO,HABIDO,0,0,0,0,0,3.0,15.0,RAMOS RIVERA FERNY TEODORO,LEPUS GROUP SOCIEDAD ANONIMA(*),3,2,10,3,5,5,0.5,0.5,0.0,0.0,
20486417766,CONSORCIO BINACIONAL,1,1,1,0,1,0,0,0,CONSORCIO BINACIONAL,16040152.6,16040152.6,ACTIVO,HABIDO,0,0,0,0,0,1.0,8.0,PAUCAR ESPINOZA OSCAR,CONSORCIO BINACIONAL,3,2,33,31,31,2,0.9393939393939394,0.06060606060606061,0.0,0.0,
20486553198,K.I.A. INGENIEROS S.R.L.(*),1,1,1,0,0,0,1,0,K.I.A. INGENIEROS S.R.L.(*),14535894.38,14535894.38,SUSPENSION TEMPORAL,HABIDO,0,0,0,0,0,1.0,8.0,QUISPE VARGAS SIMON,K.I.A. INGENIEROS S.R.L.(*),3,2,33,31,31,2,0.9393939393939394,0.06060606060606061,0.0,0.0,
20486625954,GRUPO EJECUTOR DE OBRAS CIVILES-CONSTRUCTORES E.I.R.L.(*),1,1,1,0,0,0,0,0,GRUPO EJECUTOR DE OBRAS CIVILES-CONSTRUCTORES E.I.R.L.(*),19345934.22,19345934.22,ACTIVO,HABIDO,0,0,0,0,0,1.0,4.0,FABIAN ROMERO ANGEL DAVID,GRUPO EJECUTOR DE OBRAS CIVILES-CONSTRUCTORES E.I.R.L.(*),0,0,4,2,2,2,0.5,0.5,0.0,0.0,
20486975939,CONSORCIO MIRNO,1,1,1,0,1,0,0,0,CONSORCIO MIRNO,125866033.8,125866033.8,ACTIVO,HABIDO,0,0,0,0,0,1.0,4.0,SANABRIA VALENCIA MARIO SAUL,CONSORCIO MIRNO,3,2,4,2,2,2,0.5,0.5,0.0,0.0,
20487065502,CONSORCIO GEOCLASS,2,2,1,0,0,0,0,0,CONSORCIO GEOCLASS,5871081.84,5871081.84,ACTIVO,HABIDO,0,0,0,0,0,2.0,10.0,MEDINA CARHUAMACA CARMEN DELY,CONSORCIO GEOCLASS,0,0,8,3,4,4,0.5,0.5,0.0,0.0,
20487326586,CONSORCIO A&R,1,1,1,0,0,1,1,0,CONSORCIO A&R,7410355.99,7410355.99,ACTIVO,HABIDO,0,1,0,0,0,1.0,12.0,RAMOS RIVERA FERNY TEODORO,CONSORCIO A&R,5,3,4,2,2,2,0.5,0.5,0.0,0.0,
20487335658,CONSORCIO ISC & JC E.I.R.L.(*),1,1,1,0,0,0,0,0,CONSORCIO ISC & JC E.I.R.L.(*),1410301.17,1410301.17,SUSPENSION TEMPORAL,HABIDO,0,0,0,0,0,1.0,4.0,LOPEZ QUINTE SOLEDAD MAGALY,CONSORCIO ISC & JC E.I.R.L.(*),0,0,4,2,2,2,0.5,0.5,0.0,0.0,
20487499685,CONSORCIO TYD,1,1,1,0,1,0,0,0,CONSORCIO TYD,179969390.6,179969390.6,ACTIVO,HABIDO,0,0,0,0,0,1.0,2.0,TUESTA SANTILLAN MARIO,CONSORCIO TYD,3,2,6,4,4,2,0.6666666666666666,0.3333333333333333,0.0,0.0,
20487619508,GEYOSI INGENIEROS S.A.C.,1,1,0,0,0,0,0,0,GEYOSI INGENIEROS S.A.C.,579000.0,579000.0,ACTIVO,HABIDO,0,0,0,0,0,1.0,2.0,MENDOZA YOVERA WILSON FERNANDO,GEYOSI INGENIEROS S.A.C.,0,0,4,3,1,3,0.25,0.75,0.0,0.0,
20487876578,Q Y Q CONSULTORES Y EJECUTORES S.A.C(*),2,2,1,0,0,0,0,0,Q Y Q CONSULTORES Y EJECUTORES S.A.C(*),4191680.4,4191680.4,ACTIVO,HABIDO,0,0,0,0,1,2.0,6.0,QUIROZ AYASTA FERNANDO,Q Y Q CONSULTORES Y EJECUTORES S.A.C(*),1,1,85,58,77,8,0.9058823529411765,0.09411764705882353,0.0,0.0,
20487913791,CONSORCIO JAEN TECNOLOGICO,1,1,1,0,1,1,0,0,CONSORCIO JAEN TECNOLOGICO,167767514.6,167767514.6,ACTIVO,HABIDO,0,1,0,0,0,1.0,11.0,SANCHEZ SOLANO MIGUEL ANGEL,CONSORCIO JAEN TECNOLOGICO,5,3,7,5,5,2,0.7142857142857143,0.2857142857142857,0.0,0.0,
20487980049,MARY & HERMANOS CONSULTORES Y EJECUTORES S.R.L.(*),1,1,1,0,1,0,0,0,MARY & HERMANOS CONSULTORES Y EJECUTORES S.R.L.(*),9244427.68,9244427.68,ACTIVO,HABIDO,0,0,0,0,0,1.0,3.0,CHINGUEL CAMIZAN FREDI RONALD,MARY & HERMANOS CONSULTORES Y EJECUTORES S.R.L.(*),3,2,28,26,26,2,0.9285714285714286,0.07142857142857142,0.0,0.0,
20487999491,CONSORCIO SUPERVISOR NOR ORIENTE,1,1,1,0,0,0,0,0,CONSORCIO SUPERVISOR NOR ORIENTE,,0.0,ACTIVO,HABIDO,0,0,0,0,0,1.0,2.0,PAICO FALERO JORGE LUIS,CONSORCIO SUPERVISOR NOR ORIENTE,0,0,6,4,4,2,0.6666666666666666,0.3333333333333333,0.0,0.0,
20489430399,CONSORCIO SIWI,1,1,1,0,1,1,1,0,CONSORCIO SIWI,51504133.08,51504133.08,ACTIVO,HABIDO,0,1,0,0,0,1.0,1.0,CARBAJAL SOTO OMAR ROLANDO,CONSORCIO SIWI,5,3,7,5,5,2,0.7142857142857143,0.2857142857142857,0.0,0.0,
20489517320,CONSORCIO AREQUIPA,2,3,1,0,1,0,0,0,CONSORCIO PUENTES AREQUIPA,136041246.7,136041246.7,ACTIVO,HABIDO,0,0,0,0,0,2.0,12.0,CELIS PONCE JEANNETH NATHALI,CONSORCIO AREQUIPA,3,2,30,15,22,8,0.7333333333333333,0.26666666666666666,0.0,0.0,
20489627770,CONSORCIO SIERRA Y SELVA,1,1,1,0,0,0,1,0,CONSORCIO SIERRA Y SELVA,145261014.5,124764963.9,ACTIVO,HABIDO,0,0,0,0,0,1.0,3.0,PRETEL LEON VICTOR ESMARO,CONSORCIO SIERRA Y SELVA,3,2,9,7,4,5,0.4444444444444444,0.5555555555555556,0.0,0.0,
20489634717,Y & J INTERNATIONAL ENGINEERING SOLUTIONS S.A.C.(*),1,2,1,0,0,0,0,0,Y & J INTERNATIONAL ENGINEERING SOLUTIONS S.A.C.(*),3056489.88,3056489.88,ACTIVO,HABIDO,0,0,0,0,0,1.0,3.0,ALVARADO ROJAS YOWBER ANDINO,Y & J INTERNATIONAL ENGINEERING SOLUTIONS S.A.C.(*),0,0,8,2,4,4,0.5,0.5,0.0,0.0,
20489730864,CONSTRUCTORA Y MINERA GOLDEN SOCIEDAD ANONIMA CERRADA(*),1,1,1,0,1,0,0,0,CONSTRUCTORA Y MINERA GOLDEN SOCIEDAD ANONIMA CERRADA(*),39337487.43,39337487.43,ACTIVO,HABIDO,0,0,0,0,0,1.0,2.0,LEDESMA MARCELO JORGE LUIS,CONSTRUCTORA Y MINERA GOLDEN SOCIEDAD ANONIMA CERRADA(*),3,2,5,3,3,2,0.6,0.4,0.0,0.0,
20490858181,KRAD INGENIEROS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - KRADI E.I.R.L.,1,1,0,0,1,0,0,0,KRAD INGENIEROS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - KRADI E.I.R.L.,20563569.72,20563569.72,ACTIVO,HABIDO,0,0,0,0,0,1.0,7.0,AGUIRRE NEGRON RODOLFO,KRAD INGENIEROS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - KRADI E.I.R.L.,3,2,30,27,23,7,0.7666666666666667,0.23333333333333334,0.0,0.0,
20491597900,PROYECTOS INTEGRALES S.A.C.,1,1,0,0,0,0,0,0,PROYECTOS INTEGRALES S.A.C.,265500.0,265500.0,ACTIVO,HABIDO,0,0,0,0,0,1.0,1.0,CUSI DAVILA RICHARD BERTONI,PROYECTOS INTEGRALES S.A.C.,0,0,2,1,1,1,0.5,0.5,0.0,0.0,
20492095924,ARA INGENIEROS SAC - ARAISAC,1,1,0,0,1,0,1,0,ARA INGENIEROS SAC - ARAISAC,82453428.5,82453428.5,ACTIVO,HABIDO,0,0,0,0,0,1.0,17.0,PAREDES ARCE JOSE RENATO,ARA INGENIEROS SAC - ARAISAC,3,2,55,49,42,13,0.7636363636363637,0.23636363636363636,0.0,0.0,
20492390411,CONSORCIO REACTIVA,1,1,1,0,0,0,1,0,CONSORCIO REACTIVA,,0.0,ACTIVO,HABIDO,0,0,0,0,0,1.0,9.0,VILCHEZ ORDOÑEZ ERIK,CONSORCIO REACTIVA,3,2,12,9,3,9,0.25,0.75,0.0,0.0,
20492556671,AFRY (PERU) S.A.C.(*),2,2,1,0,0,0,0,0,AFRY (PERU) S.A.C.(*),,0.0,ACTIVO,HABIDO,0,0,0,0,0,2.0,3.0,ARANIBAR VARGAS SERGIO FABIAN,AFRY (PERU) S.A.C.(*),0,0,8,3,4,4,0.5,0.5,0.0,0.0,
20493929586,JJR CONSTRUCTORA Y SERVICIOS GENERALES S.A.C.(*),1,1,1,0,0,0,0,0,JJR CONSTRUCTORA Y SERVICIOS GENERALES S.A.C.(*),500000.0,500000.0,ACTIVO,HABIDO,0,0,0,0,0,1.0,1.0,KANGA VASQUEZ ROSMERY,JJR CONSTRUCTORA Y SERVICIOS GENERALES S.A.C.(*),0,0,8,6,6,2,0.75,0.25,0.0,0.0,
20494901359,SALGON INGENIEROS S.R.L(*),1,1,1,0,1,0,0,0,SALGON INGENIEROS S.R.L(*),5378303.24,5378303.24,ACTIVO,HABIDO,0,0,0,0,0,1.0,9.0,ALVARADO AVALOS STEPHANIE,SALGON INGENIEROS S.R.L(*),3,2,61,44,41,20,0.6721311475409836,0.32786885245901637,0.0,0.0,
20496159811,CONSORCIO EL SAUCE,2,2,1,0,1,1,1,0,QIAN BEI S.R.L.(*),98995115.86,98995115.86,ACTIVO,HABIDO,0,1,0,0,0,2.0,9.0,MENDOZA DE LA CRUZ NELLY LUCELINA,CONSORCIO EL SAUCE,5,3,30,24,25,5,0.8333333333333334,0.16666666666666666,0.0,0.0,
20498274669,CONSORCIO VIRGEN DE LA CANDELARIA -SIT,1,1,1,0,1,0,0,0,CONSORCIO VIRGEN DE LA CANDELARIA -SIT,85399075.66,85399075.66,ACTIVO,HABIDO,0,0,0,0,0,1.0,6.0,ABSI LUQUE ADVAR MIGUEL,CONSORCIO VIRGEN DE LA CANDELARIA -SIT,3,2,6,4,4,2,0.6666666666666666,0.3333333333333333,0.0,0.0,
20503028655,CONSORCIO SANTA ROSA - ARTIFICIAL -TYPSA,3,3,1,0,0,0,1,0,TECNICA Y PROYECTOS S.A SUCURSAL DEL PERU,,0.0,ACTIVO,HABIDO,0,0,0,0,0,3.0,4.0,SOLIS VIOLA RICARDO ENRIQUE,CONSORCIO SANTA ROSA - ARTIFICIAL -TYPSA,3,2,21,11,5,16,0.23809523809523808,0.7619047619047619,0.0,0.0,
20503382319,LUCEAL INGENIEROS E.I.R.L.,1,1,0,0,0,0,0,0,LUCEAL INGENIEROS E.I.R.L.,500000.0,500000.0,ACTIVO,HABIDO,0,0,0,0,0,1.0,1.0,VIACAVA NAJERA ALDO,LUCEAL INGENIEROS E.I.R.L.,0,0,3,2,2,1,0.6666666666666666,0.3333333333333333,0.0,0.0,
20504218130,CONSTRUCTORA G+G S.A.C.(*),3,3,1,0,0,0,1,1,CONSTRUCTORA G+G S.A.C.(*),,0.0,ACTIVO,HABIDO,0,0,0,0,0,3.0,5.0,GALVEZ ALVAREZ RICARDO ARMANDO,CONSTRUCTORA G+G S.A.C.(*),3,2,21,6,15,6,0.7142857142857143,0.2857142857142857,0.0,0.0,
20505096721,CORPORACION CROMOS S.A.C.(*),2,2,1,1,1,0,1,0,CORPORACION CROMOS S.A.C.(*),26678221.33,26678221.33,ACTIVO,NO HALLADO,1,0,0,0,0,2.0,16.0,LOZANO MOZOMBITE ELIAB,CORPORACION CROMOS S.A.C.(*),5,3,115,67,85,30,0.7391304347826086,0.2608695652173913,0.0,0.0,
20505766394,CONSORCIO VILLA VICTORIA,1,1,1,0,0,0,0,0,CONSORCIO VILLA VICTORIA,,0.0,ACTIVO,HABIDO,0,0,0,0,1,1.0,5.0,FLORES RAZURI MARCO ANTONIO,CONSORCIO VILLA VICTORIA,1,1,10,6,6,4,0.6,0.4,0.0,0.0,
20507201793,JELCH INGENIEROS E.I.R.L.,2,2,0,0,0,0,1,0,JELCH INGENIEROS E.I.R.L.,,0.0,ACTIVO,HABIDO,0,0,0,0,1,2.0,4.0,GARCIA TORRES MERARDO,JELCH INGENIEROS E.I.R.L.,4,2,24,13,14,10,0.5833333333333334,0.4166666666666667,0.0,0.0,
20508114096,CAYSA ASOCIADOS S.A.C.(*),2,2,1,0,0,0,1,0,CAYSA ASOCIADOS S.A.C.(*),,0.0,ACTIVO,HABIDO,0,0,0,0,0,2.0,1.0,CARRASCO SARRIO LUIS GUILLERMO,CAYSA ASOCIADOS S.A.C.(*),3,2,35,15,21,14,0.6,0.4,0.0,0.0,
20508416343,CONSORCIO VILLA VICTORIA,1,1,1,0,0,0,0,0,CONSORCIO VILLA VICTORIA,28063386.4,14613386.4,ACTIVO,HABIDO,0,0,0,0,0,1.0,5.0,BAZAN GOMERO ROGER,CONSORCIO VILLA VICTORIA,0,0,10,6,6,4,0.6,0.4,0.0,0.0,
